Itaxon_id	taxon_name	taxon_rank	taxon_clade	phylum	subphylum	class	subclass	order	suborder	superfamily	family	taxon_subfamily	tribe	taxon_genus	taxon_subgenus	pbdb_taxon_no	max_length	max_area	max_vol	extinct_max_length	extinct_max_area	extinct_max_vol	fad_int	lad_int	fad_age	lad_age	range_source	range_year	in_sepkoski	tiering	motility	feeding	ecospace	diet	calc_max_vol	extinct_calc_max_vol	extant	eco_ref	marine	brackish	freshwater	terrestrial
58646	Stelidiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Stelidiocrinus		31849	9.606666667	39.4104	137.2356	9.606666667	39.4104	137.2356	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		281.0234931	281.0234931	f		t		f	f
58628	Anthemocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Anthemocrinus		31598	9.85	48.97	206.6533	9.85	48.97	206.6533	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		302.8451005	302.8451005	f		t		f	f
59009	Prunocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Prunocystites		30992	5.1275	82.5964	193.138	5.1275	82.5964	193.138	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t						440.025821	440.025821	f		t		f	f
58857	Paragazacrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Paragazacrinus		31645	11.30333333			11.30333333			Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		456.995514	456.995514	f		t		f	f
59011	Staurocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Staurocystis		31002	5.763	104.3391	618.8005	5.763	104.3391	618.8005	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		618.7605361	618.7605361	f		t		f	f
58630	Abyssocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Abyssocrinus		31876	12.605	124.7888	628.9355	12.605	124.7888	628.9355	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		633.0386599	633.0386599	f		t		f	f
46189	Petalocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Petalocrinus		32327	12.84			12.84			Rhuddanian	Homerian	443.4	427.4	Sepkoski	2002	t	2	4	1	241		668.9807228	668.9807228	f		t		f	f
58858	Paulocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Paulocrinus		31647	13.425	141.5528		13.425	141.5528		Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		764.294716	764.294716	f		t		f	f
58863	Hemicystites	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Hemicystitidae			Hemicystites		30774	13.21809136	548.8926		13.21809136	548.8926		Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		1091.514109	1091.514109	f		t		f	f
58625	Mastigocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida			Botryocrinidae			Mastigocrinus		32243	15.8	136.5022	1001.0161	15.8	136.5022	1001.0161	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		1243.815529	1243.815529	f		t		f	f
46023	Chirocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Chirocrinus		31899	16.17	205.3572	1927.6195	16.17	205.3572	1927.6195	Rhuddanian	Homerian	443.4	427.4	Sepkoski	2002	t	2	4	1	241		1332.939915	1332.939915	f		t		f	f
58640	Briarocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Briarocrinus		31716	16.22666667	164.0628	1408.0237	16.22666667	164.0628	1408.0237	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		1346.953832	1346.953832	f		t		f	f
59005	Apiocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Apiocystites		30943	7.925	197.3097	1478.5073	7.925	197.3097	1478.5073	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		1567.349238	1567.349238	f		t		f	f
58867	Cylicocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Cylicocrinus		31743	17.3	191.401	1797.4681	17.3	191.401	1797.4681	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		1631.228309	1631.228309	f		t		f	f
58862	Decaschisma	genus	Ambulacralia	Echinodermata		Blastoidea		Fissiculata			Phaenoschismatidae			Decaschisma		30835	8.772	241.7392	2059.6182	8.772	241.7392	2059.6182	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		1894.842937	1894.842937	f		t		f	f
58866	Closterocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Closterocrinus		31733	18.43	266.7722	1814.0509	18.43	266.7722	1814.0509	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		1970.91375	1970.91375	f		t		f	f
58853	Emperocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Emperocrinus		31618	18.475			18.475			Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		1985.335814	1985.335814	f		t		f	f
58626	Streptocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Streptocrinus		32402	18.68	205.2506	1914.3041	18.68	205.2506	1914.3041	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		2051.925446	2051.925446	f		t		f	f
58634	Grypocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Grypocrinus		31929	19.2	289.5292	3532.256	19.2	289.5292	3532.256	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		2227.465826	2227.465826	f		t		f	f
34542	Alisocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Alisocrinus		31690	20.08	275.5158	3208.8406	20.08	275.5158	3208.8406	Katian	Homerian	453	427.4	Sepkoski	2002	t	2	4	1	241		2546.811237	2546.811237	f		t		f	f
58864	Abathocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Abathocrinus		31682	20.175	319.6811	3685.9231	20.175	319.6811	3685.9231	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		2583.003623	2583.003623	f		t		f	f
37947	Schuchertia	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Platyasterida	Uractinina		Urasterellidae			Schuchertia		31346	18.232	1044.2837		18.232	1044.2837		Sandbian	Homerian	458.4	427.4	Sepkoski	2002	t	3	2	5	325		2613.302484	2613.302484	f		t		f	f
58639	Barrandeocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Barrandeocrinus		31706	20.265	303.6791	3862.7978	20.265	303.6791	3862.7978	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		2617.605369	2617.605369	f		t		f	f
58868	Cytocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Cytocrinus		31746	20.335	324.7717	4273.9961	20.335	324.7717	4273.9961	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		2644.730089	2644.730089	f		t		f	f
37655	Wilsonicrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Wilsonicrinus		31676	21.11			21.11			Sandbian	Homerian	458.4	427.4	Sepkoski	2002	t	2	4	1	241		2957.638928	2957.638928	f		t		f	f
58998	Cholocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Cholocrinus		32485	22.64	348.9899	4566.3389	22.64	348.9899	4566.3389	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		3645.81597	3645.81597	f		t		f	f
58995	Promelocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Promelocrinus		31837	22.68	403.995	3406.4858	22.68	403.995	3406.4858	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		3665.107184	3665.107184	f		t		f	f
58651	Homalocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Homalocrinus		32496	23.06	417.6462	5290.1846	23.06	417.6462	5290.1846	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		3851.772609	3851.772609	f		t		f	f
58876	Troosticrinus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Troosticrinus		30928	11.30217391	401.3043	2148.9847	11.30217391	401.3043	2148.9847	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		3898.876336	3898.876336	f		t		f	f
58627	Thenarocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Thenarocrinus		32422	24.37142857	464.8595	7526.2973	24.37142857	464.8595	7526.2973	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		4544.401594	4544.401594	f		t		f	f
58869	Laurelocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Laurelocrinus		31784	25.03	492.0527	6800.1677	25.03	492.0527	6800.1677	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		4921.486121	4921.486121	f		t		f	f
58655	Allocystites	genus	Ambulacralia	Echinodermata		Diploporita								Allocystites		31013	12.255	471.8202	5636.6783	12.255	471.8202	5636.6783	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		5489.186774	5489.186774	f		t		f	f
58637	Placocystites	genus	Ambulacralia	Echinodermata		Stylophora		Mitrata						Placocystites		31212	12.63333333	501.4017	6995.1105	12.63333333	501.4017	6995.1105	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	3	3	1	331		5918.196635	5918.196635	f		t		f	f
58638	Abacocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Abacocrinus		31680	27.22	581.9238	10393.1591	27.22	581.9238	10393.1591	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		6324.125854	6324.125854	f		t		f	f
58629	Lyriocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Lyriocrinus		31633	27.38	327.0789	3316.5801	27.38	327.0789	3316.5801	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		6435.911895	6435.911895	f		t		f	f
58996	Lepidaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Pustulosida			Lepidasteridae			Lepidaster		31361	28.25369581	2507.8433		28.25369581	2507.8433		Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	3Ish	2	0			8583.229436	8583.229436	f		t		f	f
33989	Cheirocrinus	genus	Ambulacralia	Echinodermata		Rhombifera								Cheirocrinus		30949	14.3	642.4243	11558.7295	14.3	642.4243	11558.7295	Floian	Homerian	477.7	427.4	Sepkoski	2002	t	2	6	1	261		8770.772084	8770.772084	f		t		f	f
58658	Heterocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Heterocystites		30971	15.16	585.3302	9591.6114	15.16	585.3302	9591.6114	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t						10400.05891	10400.05891	f		t		f	f
59001	Lithocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Lithocrinus		32501	32.18	813.321	15384.4177	32.18	813.321	15384.4177	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		10431.35523	10431.35523	f		t		f	f
59008	Lysocystites	genus	Ambulacralia	Echinodermata	Blastozoa	Eocrinoidea								Lysocystites		31090	19.34411765	1175.5679	23045.7411	19.34411765	1175.5679	23045.7411	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	6	1	261		13561.51551	13561.51551	f		t		f	f
59003	Temnocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Temnocrinus		32529	41.93	1380.8281	28159.6871	41.93	1380.8281	28159.6871	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		23012.60823	23012.60823	f		t		f	f
58856	Nyctocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Nyctocrinus		31640	43.67333333	1498.0371	24927.3369	43.67333333	1498.0371	24927.3369	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		25993.0297	25993.0297	f		t		f	f
58643	Polypeltes	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Polypeltes		31832	44.01333333	805.2037	12503.9194	44.01333333	805.2037	12503.9194	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		26602.70237	26602.70237	f		t		f	f
164855	Carylocrinites	genus		Echinodermata		Cystoidea		Rhombifera		Hemicosmitida	Caryocrinitidae			Carylocrinites			22.165	1543.4243	37515.5009	22.165	1543.4243	37515.5009	Homerian	Homerian	430.5	427.4	Treatise	1968	f						33455.71478	33455.71478	f		t		f	f
34452	Trematocystis	genus	Ambulacralia	Echinodermata		Diploporita								Trematocystis		31057	24.225	1843.6456	42625.0866	24.225	1843.6456	42625.0866	Katian	Homerian	453	427.4	Sepkoski	2002	t	2	6	1	261		40962.69389	40962.69389	f		t		f	f
34446	Gomphocystites	genus	Ambulacralia	Echinodermata		Diploporita								Gomphocystites		31036	27.975	2458.6124	72938.8338	27.975	2458.6124	72938.8338	Katian	Homerian	453	427.4	Sepkoski	2002	t	2	6	1	261		62624.67762	62624.67762	f		t		f	f
58990	Siphonocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Siphonocrinus		31667	89.71	6320.7934	187980.3955	89.71	6320.7934	187980.3955	Sheinwoodian	Homerian	433.4	427.4	Sepkoski	2002	t	2	4	1	241		223609.3963	223609.3963	f		t		f	f
34420	Ptychocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Ptychocrinus		31655	4.876666667	17.1334	51.0957	4.876666667	17.1334	51.0957	Katian	Telychian	453	433.4	Sepkoski	2002	t	2	4	1	241		37.02079102	37.02079102	f		t		f	f
46029	Taeniactis	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Hemizonida			Taeniactinidae			Taeniactis		31387	16.14666667	819.0598	2149.577	16.14666667	819.0598	2149.577	Rhuddanian	Telychian	443.4	433.4	Sepkoski	2002	t	3	2	0			1879.236791	1879.236791	f		t		f	f
46211	Brockocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Brockocystis		30945	9.653333333	292.7551	2967.8862	9.653333333	292.7551	2967.8862	Rhuddanian	Telychian	443.4	433.4	Sepkoski	2002	t	2	6	1	261		2786.984935	2786.984935	f		t		f	f
37398	Cornucrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Hybocrinida						Cornucrinus		32015	32.65333333	702.0129	12810.9553	32.65333333	702.0129	12810.9553	Sandbian	Telychian	458.4	433.4	Sepkoski	2002	t	2	4	1	241		10896.81181	10896.81181	f		t		f	f
37958	Homocystites	genus	Ambulacralia	Echinodermata		Rhombifera								Homocystites		30972	30.775	2975.4044	58978.171	30.775	2975.4044	58978.171	Sandbian	Telychian	458.4	433.4	Sepkoski	2002	t	2	6	1	261		82068.2474	82068.2474	f		t		f	f
34433	Compsocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Compsocrinus		31736	2.55	2.0929	1.458	2.55	2.0929	1.458	Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		5.328631313	5.328631313	f		t		f	f
34451	Tormoblastus	genus	Ambulacralia	Echinodermata		Crinoidea		Coronata						Tormoblastus		31105	2.69	4.8994	7.5745	2.69	4.8994	7.5745	Katian	Katian	453	445.2	Sepkoski	2002	t						6.251890662	6.251890662	f		t		f	f
37704	Mespilocystites	genus	Ambulacralia	Echinodermata		Crinoidea		Coronata						Mespilocystites		31101	3.885	9.2331	18.6263	3.885	9.2331	18.6263	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t						18.76173176	18.76173176	f		t		f	f
37922	Ohiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Ohiocrinus		31957	4.09	12.046	30.1151	4.09	12.046	30.1151	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		21.87954567	21.87954567	f		t		f	f
34435	Xenocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Xenocrinus		31872	4.7	6.9029	8.6056	4.7	6.9029	8.6056	Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		33.15401713	33.15401713	f		t		f	f
47385	Cyathotheca	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Edrioasterida			Cyathocystidae			Cyathotheca		30805	3.773289334	44.7291		3.773289334	44.7291		Dapingian	Katian	470	445.2	Sepkoski	2002	t						36.30569667	36.30569667	f		t		f	f
37399	Cincinnatidiscus	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Hemicystitidae			Cincinnatidiscus		30755	3.807344292	45.5401		3.807344292	45.5401		Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	6	1	261		37.20214122	37.20214122	f		t		f	f
47506	Ristnacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Ristnacrinus		31981	5.925	27.5719	101.9241	5.925	27.5719	101.9241	Dapingian	Katian	470	445.2	Sepkoski	2002	t	2	4	1	241		66.26207188	66.26207188	f		t		f	f
34419	Gaurocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Gaurocrinus		31621	6.2725	25.3341	86.8536	6.2725	25.3341	86.8536	Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		78.57156354	78.57156354	f		t		f	f
37659	Anulocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Anulocrinus		31883	6.4875	33.0556	119.4591	6.4875	33.0556	119.4591	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		86.90080237	86.90080237	f		t		f	f
34440	Girvanaster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Pustulosida			Hudsonasteridae			Girvanaster		31356	5.315978927	88.7803		5.315978927	88.7803		Katian	Katian	453	445.2	Sepkoski	2002	t	3	2	0			92.06709602	92.06709602	f		t		f	f
34311	Maquoketocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Maquoketocrinus		31635	7.234			7.234			Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		120.347453	120.347453	f		t		f	f
34312	Atyphocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Atyphocrinus		31886	7.735	46.9905	154.129	7.735	46.9905	154.129	Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		147.0215194	147.0215194	f		t		f	f
38102	Dystactocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Dystactocrinus		31917	8.913333333	53.904	276.707	8.913333333	53.904	276.707	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		224.6374251	224.6374251	f		t		f	f
37667	Ectenocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida				Homocrinidae			Ectenocrinus		31918	9.64	72.9867	437.4338	9.64	72.9867	437.4338	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		283.9487569	283.9487569	f		t		f	f
38098	Polycrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Polycrinus		32338	10.6	39.8421	127.1154	10.6	39.8421	127.1154	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		377.1369829	377.1369829	f		t		f	f
33713	Iocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Iocrinus		31940	10.89	48.0678	180.094	10.89	48.0678	180.094	Floian	Katian	477.7	445.2	Sepkoski	2002	t	2	4	1	241		408.8308552	408.8308552	f		t		f	f
37677	Astrocystites	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Edrioasterida						Astrocystites		30802	9.983333333	313.1129	3588.4641	9.983333333	313.1129	3588.4641	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	6	1	261		509.4681321	509.4681321	f		t		f	f
38104	Streptaster	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Hemicystitidae			Streptaster		30794	10.516171	347.4283		10.516171	347.4283		Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	3	6	1	361		586.7082763	586.7082763	f		t		f	f
34444	Phragmactis	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Stenurida						Phragmactis		31517	10.86727761	371.0149		10.86727761	371.0149		Katian	Katian	453	445.2	Sepkoski	2002	t	3	2	0			641.421269	641.421269	f		t		f	f
37640	Porocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Porocrinus		32340	12.82727273	129.2286	768.8447	12.82727273	129.2286	768.8447	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		667.0002278	667.0002278	f		t		f	f
34317	Iowacystis	genus	Ambulacralia	Echinodermata		Homoiostelea		Soluta						Iowacystis		31147	12.04705882	455.9445		12.04705882	455.9445		Katian	Katian	453	445.2	Sepkoski	2002	t	2	5	1	251		848.5107254	848.5107254	f		t		f	f
33731	Petraster	genus	Ambulacralia	Echinodermata	Asterozoa	Asteroidea		Pustulosida						Petraster		31368	12.32874613	477.5157		12.32874613	477.5157		Floian	Katian	477.7	445.2	Sepkoski	2002	t	3	2	0			903.4578607	903.4578607	f		t		f	f
57155	Dendrocystites	genus	Ambulacralia	Echinodermata		Homoiostelea		Soluta						Dendrocystites		31143	12.51	491.6596		12.51	491.6596		Tremadocian	Katian	485.4	445.2	Sepkoski	2002	t	2	5	1	251		939.9726537	939.9726537	f		t		f	f
37653	Reteocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Reteocrinus		31657	14.9	112.2507	726.6362	14.9	112.2507	726.6362	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		1043.776532	1043.776532	f		t		f	f
37636	Cupulocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida			Cupulocrinidae			Cupulocrinus		32124	16.89	192.8786	1869.6361	16.89	192.8786	1869.6361	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		1518.355116	1518.355116	f		t		f	f
37645	Sinclairocystis	genus	Ambulacralia	Echinodermata		Paracrinoidea		Comarocystitida						Sinclairocystis		31117	8.92	249.9652	2520.9825	8.92	249.9652	2520.9825	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	5	1	251		2162.594472	2162.594472	f		t		f	f
37681	Isorophusella	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Agelacrinitidae			Isorophusella		30778	17.98442326	1016.1151		17.98442326	1016.1151		Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	6	1	261		2518.082234	2518.082234	f		t		f	f
34453	Tricosmites	genus	Ambulacralia	Echinodermata		Rhombifera								Tricosmites		31009	9.4225	278.9216	2105.8582	9.4225	278.9216	2105.8582	Katian	Katian	453	445.2	Sepkoski	2002	t						2596.975967	2596.975967	f		t		f	f
34432	Canistrocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Canistrocrinus		31721	20.46	328.7768	2492.8586	20.46	328.7768	2492.8586	Katian	Katian	453	445.2	Sepkoski	2002	t	2	4	1	241		2693.631163	2693.631163	f		t		f	f
56909	Aristocystites	genus	Ambulacralia	Echinodermata		Diploporita								Aristocystites		31016	9.665	293.4632	2886.6993	9.665	293.4632	2886.6993	Tremadocian	Katian	485.4	445.2	Sepkoski	2002	t	2	6	1	261		2725.145018	2725.145018	f		t		f	f
34447	Lepadocystis	genus	Ambulacralia	Echinodermata		Rhombifera								Lepadocystis		30975	9.58	288.3241	2765.6044	9.58	288.3241	2765.6044	Katian	Katian	453	445.2	Sepkoski	2002	t	2	6	1	261		2725.664136	2725.664136	f		t		f	f
34003	Sphaeronites	genus	Ambulacralia	Echinodermata		Diploporita								Sphaeronites		31055	9.766	299.6286	3288.7239	9.766	299.6286	3288.7239	Floian	Katian	477.7	445.2	Sepkoski	2002	t	2	6	1	261		2809.996731	2809.996731	f		t		f	f
38101	Drymocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Drymocrinus		31916	20.82	211.2677	1819.7192	20.82	211.2677	1819.7192	Sandbian	Katian	458.4	445.2	Sepkoski	2002	t	2	4	1	241		2837.820346	2837.820346	f		t		f	f
46878	Archaeocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Archaeocrinus		31601	21.585	365.9266	5203.4763	21.585	365.9266	5203.4763	Darriwilian	Katian	467.3	445.2	Sepkoski	2002	t	2	4	1	241		3161.086979	3161.086979	f		t		f	f
34417	Scotiaecystis	genus	Ambulacralia	Echinodermata		Stylophora		Cornuta						Scotiaecystis		31181	10.22575758	328.5041	4213.4805	10.22575758	328.5041	4213.4805	Katian	Katian	453	445.2	Sepkoski	2002	t	3	3	1	331		3190.421663	3190.421663	f		t		f	f
34443	Girvanicystis	genus	Ambulacralia	Echinodermata		Homoiostelea		Soluta						Girvanicystis		31145	20.76029412	1353.9944		20.76029412	1353.9944		Katian	Katian	453	445.2	Sepkoski	2002	t						3717.925561	3717.925561	f		t		f	f
46879	Diabolocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Diabolocrinus		31614	24.68	372.2626	4766.2015	24.68	372.2626	4766.2015	Darriwilian	Katian	467.3	445.2	Sepkoski	2002	t	2	4	1	241		4718.593576	4718.593576	f		t		f	f
